54
36
59
52
49
62
58
68
44
45
54
65
64
49
68
81
58
65
55
72
54
68
55
49
57
58
47
58
52
56
66
45
61
58
63
69
55
66
69
62
54
73
63
58
42
56
66
61
50
70
54
52
48
42
56
33
49
42
44
53
54
37
43
53
60
72
55
79
63
53
55
66
55
43
38
46
60
57
64
68
54
61
50
62
57
45
60
52
64
54
61
64
69
75
66
69
60
54
58
62
